DepTime,DayOfWeek,Holiday,Weekend,HighTemperature,Weather,WindStrength,Origin,Destination,Trips
2:00:00,6,0,1,20,0,1,48,0,0
2:00:00,6,0,1,20,0,1,48,1,0
2:00:00,6,0,1,20,0,1,48,2,0
2:00:00,6,0,1,20,0,1,48,3,0
2:00:00,6,0,1,20,0,1,48,4,1
2:00:00,6,0,1,20,0,1,48,5,0
2:00:00,6,0,1,20,0,1,48,6,0
2:00:00,6,0,1,20,0,1,48,7,0
2:00:00,6,0,1,20,0,1,48,8,0
2:00:00,6,0,1,20,0,1,48,9,0
2:00:00,6,0,1,20,0,1,48,10,0
2:00:00,6,0,1,20,0,1,48,11,0
2:00:00,6,0,1,20,0,1,48,12,0
2:00:00,6,0,1,20,0,1,48,13,0
2:00:00,6,0,1,20,0,1,48,14,0
2:00:00,6,0,1,20,0,1,48,15,0
2:00:00,6,0,1,20,0,1,48,16,0
2:00:00,6,0,1,20,0,1,48,17,0
2:00:00,6,0,1,20,0,1,48,18,0
2:00:00,6,0,1,20,0,1,48,19,0
2:00:00,6,0,1,20,0,1,48,20,0
2:00:00,6,0,1,20,0,1,48,21,0
2:00:00,6,0,1,20,0,1,48,22,0
2:00:00,6,0,1,20,0,1,48,23,0
2:00:00,6,0,1,20,0,1,48,24,0
2:00:00,6,0,1,20,0,1,48,25,0
2:00:00,6,0,1,20,0,1,48,26,0
2:00:00,6,0,1,20,0,1,48,27,0
2:00:00,6,0,1,20,0,1,48,28,0
2:00:00,6,0,1,20,0,1,48,29,0
2:00:00,6,0,1,20,0,1,48,30,0
2:00:00,6,0,1,20,0,1,48,31,0
2:00:00,6,0,1,20,0,1,48,32,0
2:00:00,6,0,1,20,0,1,48,33,0
2:00:00,6,0,1,20,0,1,48,34,0
2:00:00,6,0,1,20,0,1,48,35,0
2:00:00,6,0,1,20,0,1,48,36,0
2:00:00,6,0,1,20,0,1,48,37,0
2:00:00,6,0,1,20,0,1,48,38,0
2:00:00,6,0,1,20,0,1,48,39,0
2:00:00,6,0,1,20,0,1,48,40,0
2:00:00,6,0,1,20,0,1,48,41,0
2:00:00,6,0,1,20,0,1,48,42,0
2:00:00,6,0,1,20,0,1,48,43,0
2:00:00,6,0,1,20,0,1,48,44,0
2:00:00,6,0,1,20,0,1,48,45,0
2:00:00,6,0,1,20,0,1,48,46,0
2:00:00,6,0,1,20,0,1,48,47,0
2:00:00,6,0,1,20,0,1,48,48,0
2:00:00,6,0,1,20,0,1,49,-1,7
2:00:00,6,0,1,20,0,1,49,0,0
2:00:00,6,0,1,20,0,1,49,1,0
2:00:00,6,0,1,20,0,1,49,2,0
2:00:00,6,0,1,20,0,1,49,3,0
2:00:00,6,0,1,20,0,1,49,4,0
2:00:00,6,0,1,20,0,1,49,5,0
2:00:00,6,0,1,20,0,1,49,6,0
2:00:00,6,0,1,20,0,1,49,7,0
2:00:00,6,0,1,20,0,1,49,8,0
2:00:00,6,0,1,20,0,1,49,9,0
2:00:00,6,0,1,20,0,1,49,10,0
2:00:00,6,0,1,20,0,1,49,11,0
2:00:00,6,0,1,20,0,1,49,12,0
2:00:00,6,0,1,20,0,1,49,13,0
2:00:00,6,0,1,20,0,1,49,14,0
2:00:00,6,0,1,20,0,1,49,15,0
2:00:00,6,0,1,20,0,1,49,16,1
2:00:00,6,0,1,20,0,1,49,17,0
2:00:00,6,0,1,20,0,1,49,18,0
2:00:00,6,0,1,20,0,1,49,19,0
2:00:00,6,0,1,20,0,1,49,20,0
2:00:00,6,0,1,20,0,1,49,21,0
2:00:00,6,0,1,20,0,1,49,22,0
2:00:00,6,0,1,20,0,1,49,23,0
2:00:00,6,0,1,20,0,1,49,24,0
2:00:00,6,0,1,20,0,1,49,25,0
2:00:00,6,0,1,20,0,1,49,26,3
2:00:00,6,0,1,20,0,1,49,27,0
2:00:00,6,0,1,20,0,1,49,28,0
2:00:00,6,0,1,20,0,1,49,29,0
2:00:00,6,0,1,20,0,1,49,30,0
2:00:00,6,0,1,20,0,1,49,31,0
2:00:00,6,0,1,20,0,1,49,32,0
2:00:00,6,0,1,20,0,1,49,33,0
2:00:00,6,0,1,20,0,1,49,34,0
2:00:00,6,0,1,20,0,1,49,35,0
2:00:00,6,0,1,20,0,1,49,36,0
2:00:00,6,0,1,20,0,1,49,37,0
2:00:00,6,0,1,20,0,1,49,38,0
2:00:00,6,0,1,20,0,1,49,39,0
2:00:00,6,0,1,20,0,1,49,40,0
2:00:00,6,0,1,20,0,1,49,41,0
2:00:00,6,0,1,20,0,1,49,42,0
2:00:00,6,0,1,20,0,1,49,43,0
2:00:00,6,0,1,20,0,1,49,44,0
2:00:00,6,0,1,20,0,1,49,45,0
2:00:00,6,0,1,20,0,1,49,46,0
2:00:00,6,0,1,20,0,1,49,47,0
2:00:00,6,0,1,20,0,1,49,48,0
2:00:00,6,0,1,20,0,1,50,-1,0
2:00:00,6,0,1,20,0,1,50,0,0
2:00:00,6,0,1,20,0,1,50,1,0
2:00:00,6,0,1,20,0,1,50,2,0
2:00:00,6,0,1,20,0,1,50,3,0
2:00:00,6,0,1,20,0,1,50,4,0
2:00:00,6,0,1,20,0,1,50,5,0
2:00:00,6,0,1,20,0,1,50,6,0
2:00:00,6,0,1,20,0,1,50,7,0
2:00:00,6,0,1,20,0,1,50,8,0
2:00:00,6,0,1,20,0,1,50,9,0
2:00:00,6,0,1,20,0,1,50,10,0
2:00:00,6,0,1,20,0,1,50,11,0
2:00:00,6,0,1,20,0,1,50,12,0
2:00:00,6,0,1,20,0,1,50,13,1
2:00:00,6,0,1,20,0,1,50,14,0
2:00:00,6,0,1,20,0,1,50,15,0
2:00:00,6,0,1,20,0,1,50,16,0
2:00:00,6,0,1,20,0,1,50,17,0
2:00:00,6,0,1,20,0,1,50,18,0
2:00:00,6,0,1,20,0,1,50,19,0
2:00:00,6,0,1,20,0,1,50,20,0
2:00:00,6,0,1,20,0,1,50,21,0
2:00:00,6,0,1,20,0,1,50,22,0
2:00:00,6,0,1,20,0,1,50,23,0
2:00:00,6,0,1,20,0,1,50,24,0
2:00:00,6,0,1,20,0,1,50,25,0
2:00:00,6,0,1,20,0,1,50,26,0
2:00:00,6,0,1,20,0,1,50,27,0
2:00:00,6,0,1,20,0,1,50,28,0
2:00:00,6,0,1,20,0,1,50,29,0
2:00:00,6,0,1,20,0,1,50,30,0
2:00:00,6,0,1,20,0,1,50,31,0
2:00:00,6,0,1,20,0,1,50,32,0
2:00:00,6,0,1,20,0,1,50,33,0
2:00:00,6,0,1,20,0,1,50,34,0
2:00:00,6,0,1,20,0,1,50,35,0
2:00:00,6,0,1,20,0,1,50,36,0
2:00:00,6,0,1,20,0,1,50,37,0
2:00:00,6,0,1,20,0,1,50,38,0
2:00:00,6,0,1,20,0,1,50,39,0
2:00:00,6,0,1,20,0,1,50,40,0
2:00:00,6,0,1,20,0,1,50,41,0
2:00:00,6,0,1,20,0,1,50,42,0
2:00:00,6,0,1,20,0,1,50,43,0
2:00:00,6,0,1,20,0,1,50,44,0
2:00:00,6,0,1,20,0,1,50,45,0
2:00:00,6,0,1,20,0,1,50,46,0
2:00:00,6,0,1,20,0,1,50,47,0
2:00:00,6,0,1,20,0,1,50,48,0
2:00:00,6,0,1,20,0,1,51,-1,1
2:00:00,6,0,1,20,0,1,51,0,0
2:00:00,6,0,1,20,0,1,51,1,0
2:00:00,6,0,1,20,0,1,51,2,0
2:00:00,6,0,1,20,0,1,51,3,0
2:00:00,6,0,1,20,0,1,51,4,0
2:00:00,6,0,1,20,0,1,51,5,0
2:00:00,6,0,1,20,0,1,51,6,0
2:00:00,6,0,1,20,0,1,51,7,0
2:00:00,6,0,1,20,0,1,51,8,0
2:00:00,6,0,1,20,0,1,51,9,0
2:00:00,6,0,1,20,0,1,51,10,0
2:00:00,6,0,1,20,0,1,51,11,0
2:00:00,6,0,1,20,0,1,51,12,0
2:00:00,6,0,1,20,0,1,51,13,0
2:00:00,6,0,1,20,0,1,51,14,0
2:00:00,6,0,1,20,0,1,51,15,0
2:00:00,6,0,1,20,0,1,51,16,0
2:00:00,6,0,1,20,0,1,51,17,0
2:00:00,6,0,1,20,0,1,51,18,0
2:00:00,6,0,1,20,0,1,51,19,0
2:00:00,6,0,1,20,0,1,51,20,0
2:00:00,6,0,1,20,0,1,51,21,0
2:00:00,6,0,1,20,0,1,51,22,0
2:00:00,6,0,1,20,0,1,51,23,0
2:00:00,6,0,1,20,0,1,51,24,0
2:00:00,6,0,1,20,0,1,51,25,0
2:00:00,6,0,1,20,0,1,51,26,0
2:00:00,6,0,1,20,0,1,51,27,0
2:00:00,6,0,1,20,0,1,51,28,0
2:00:00,6,0,1,20,0,1,51,29,0
2:00:00,6,0,1,20,0,1,51,30,0
2:00:00,6,0,1,20,0,1,51,31,0
2:00:00,6,0,1,20,0,1,51,32,0
2:00:00,6,0,1,20,0,1,51,33,0
2:00:00,6,0,1,20,0,1,51,34,0
2:00:00,6,0,1,20,0,1,51,35,0
2:00:00,6,0,1,20,0,1,51,36,0
2:00:00,6,0,1,20,0,1,51,37,0
2:00:00,6,0,1,20,0,1,51,38,0
2:00:00,6,0,1,20,0,1,51,39,0
2:00:00,6,0,1,20,0,1,51,40,0
2:00:00,6,0,1,20,0,1,51,41,0
2:00:00,6,0,1,20,0,1,51,42,0
2:00:00,6,0,1,20,0,1,51,43,0
2:00:00,6,0,1,20,0,1,51,44,0
2:00:00,6,0,1,20,0,1,51,45,0
2:00:00,6,0,1,20,0,1,51,46,0
2:00:00,6,0,1,20,0,1,51,47,0
2:00:00,6,0,1,20,0,1,51,48,0
2:00:00,6,0,1,20,0,1,52,-1,1
2:00:00,6,0,1,20,0,1,52,0,0
2:00:00,6,0,1,20,0,1,52,1,0
2:00:00,6,0,1,20,0,1,52,2,0
2:00:00,6,0,1,20,0,1,52,3,0
2:00:00,6,0,1,20,0,1,52,4,0
2:00:00,6,0,1,20,0,1,52,5,0
2:00:00,6,0,1,20,0,1,52,6,0
2:00:00,6,0,1,20,0,1,52,7,0
2:00:00,6,0,1,20,0,1,52,8,0
2:00:00,6,0,1,20,0,1,52,9,0
2:00:00,6,0,1,20,0,1,52,10,0
2:00:00,6,0,1,20,0,1,52,11,0
2:00:00,6,0,1,20,0,1,52,12,0
2:00:00,6,0,1,20,0,1,52,13,0
2:00:00,6,0,1,20,0,1,52,14,0
2:00:00,6,0,1,20,0,1,52,15,0
2:00:00,6,0,1,20,0,1,52,16,0
2:00:00,6,0,1,20,0,1,52,17,0
2:00:00,6,0,1,20,0,1,52,18,0
2:00:00,6,0,1,20,0,1,52,19,0
2:00:00,6,0,1,20,0,1,52,20,0
2:00:00,6,0,1,20,0,1,52,21,0
2:00:00,6,0,1,20,0,1,52,22,0
2:00:00,6,0,1,20,0,1,52,23,0
2:00:00,6,0,1,20,0,1,52,24,0
2:00:00,6,0,1,20,0,1,52,25,0
2:00:00,6,0,1,20,0,1,52,26,0
2:00:00,6,0,1,20,0,1,52,27,0
2:00:00,6,0,1,20,0,1,52,28,0
2:00:00,6,0,1,20,0,1,52,29,0
2:00:00,6,0,1,20,0,1,52,30,0
2:00:00,6,0,1,20,0,1,52,31,0
2:00:00,6,0,1,20,0,1,52,32,0
2:00:00,6,0,1,20,0,1,52,33,0
2:00:00,6,0,1,20,0,1,52,34,0
2:00:00,6,0,1,20,0,1,52,35,0
2:00:00,6,0,1,20,0,1,52,36,0
2:00:00,6,0,1,20,0,1,52,37,0
2:00:00,6,0,1,20,0,1,52,38,0
2:00:00,6,0,1,20,0,1,52,39,0
2:00:00,6,0,1,20,0,1,52,40,0
2:00:00,6,0,1,20,0,1,52,41,0
2:00:00,6,0,1,20,0,1,52,42,0
2:00:00,6,0,1,20,0,1,52,43,0
2:00:00,6,0,1,20,0,1,52,44,0
2:00:00,6,0,1,20,0,1,52,45,0
2:00:00,6,0,1,20,0,1,52,46,0
2:00:00,6,0,1,20,0,1,52,47,0
2:00:00,6,0,1,20,0,1,52,48,0
2:00:00,6,0,1,20,0,1,53,-1,0
2:00:00,6,0,1,20,0,1,53,0,0
2:00:00,6,0,1,20,0,1,53,1,0
2:00:00,6,0,1,20,0,1,53,2,0
2:00:00,6,0,1,20,0,1,53,3,0
2:00:00,6,0,1,20,0,1,53,4,0
2:00:00,6,0,1,20,0,1,53,5,0
2:00:00,6,0,1,20,0,1,53,6,0
2:00:00,6,0,1,20,0,1,53,7,0
2:00:00,6,0,1,20,0,1,53,8,0
2:00:00,6,0,1,20,0,1,53,9,0
2:00:00,6,0,1,20,0,1,53,10,0
2:00:00,6,0,1,20,0,1,53,11,0
2:00:00,6,0,1,20,0,1,53,12,0
2:00:00,6,0,1,20,0,1,53,13,0
2:00:00,6,0,1,20,0,1,53,14,0
2:00:00,6,0,1,20,0,1,53,15,0
2:00:00,6,0,1,20,0,1,53,16,0
2:00:00,6,0,1,20,0,1,53,17,0
2:00:00,6,0,1,20,0,1,53,18,0
2:00:00,6,0,1,20,0,1,53,19,0
2:00:00,6,0,1,20,0,1,53,20,0
2:00:00,6,0,1,20,0,1,53,21,0
2:00:00,6,0,1,20,0,1,53,22,0
2:00:00,6,0,1,20,0,1,53,23,0
2:00:00,6,0,1,20,0,1,53,24,0
2:00:00,6,0,1,20,0,1,53,25,0
2:00:00,6,0,1,20,0,1,53,26,0
2:00:00,6,0,1,20,0,1,53,27,0
2:00:00,6,0,1,20,0,1,53,28,0
2:00:00,6,0,1,20,0,1,53,29,0
2:00:00,6,0,1,20,0,1,53,30,0
2:00:00,6,0,1,20,0,1,53,31,0
2:00:00,6,0,1,20,0,1,53,32,0
2:00:00,6,0,1,20,0,1,53,33,0
2:00:00,6,0,1,20,0,1,53,34,0
2:00:00,6,0,1,20,0,1,53,35,0
2:00:00,6,0,1,20,0,1,53,36,0
2:00:00,6,0,1,20,0,1,53,37,0
2:00:00,6,0,1,20,0,1,53,38,0
2:00:00,6,0,1,20,0,1,53,39,0
2:00:00,6,0,1,20,0,1,53,40,0
2:00:00,6,0,1,20,0,1,53,41,0
2:00:00,6,0,1,20,0,1,53,42,0
2:00:00,6,0,1,20,0,1,53,43,0
2:00:00,6,0,1,20,0,1,53,44,0
2:00:00,6,0,1,20,0,1,53,45,0
2:00:00,6,0,1,20,0,1,53,46,0
2:00:00,6,0,1,20,0,1,53,47,0
2:00:00,6,0,1,20,0,1,53,48,0
3:00:00,6,0,1,20,0,1,-1,-1,528
3:00:00,6,0,1,20,0,1,-1,0,13
3:00:00,6,0,1,20,0,1,-1,1,1
3:00:00,6,0,1,20,0,1,-1,2,1
3:00:00,6,0,1,20,0,1,-1,3,4
3:00:00,6,0,1,20,0,1,-1,4,20
3:00:00,6,0,1,20,0,1,-1,5,2
3:00:00,6,0,1,20,0,1,-1,6,16
3:00:00,6,0,1,20,0,1,-1,7,10
3:00:00,6,0,1,20,0,1,-1,8,17
3:00:00,6,0,1,20,0,1,-1,9,2
3:00:00,6,0,1,20,0,1,-1,10,18
3:00:00,6,0,1,20,0,1,-1,11,4
3:00:00,6,0,1,20,0,1,-1,12,0
3:00:00,6,0,1,20,0,1,-1,13,1
3:00:00,6,0,1,20,0,1,-1,14,2
3:00:00,6,0,1,20,0,1,-1,15,6
3:00:00,6,0,1,20,0,1,-1,16,2
3:00:00,6,0,1,20,0,1,-1,17,5
3:00:00,6,0,1,20,0,1,-1,18,8
3:00:00,6,0,1,20,0,1,-1,19,0
3:00:00,6,0,1,20,0,1,-1,20,1
3:00:00,6,0,1,20,0,1,-1,21,5
3:00:00,6,0,1,20,0,1,-1,22,3
3:00:00,6,0,1,20,0,1,-1,23,5
3:00:00,6,0,1,20,0,1,-1,24,2
3:00:00,6,0,1,20,0,1,-1,25,0
3:00:00,6,0,1,20,0,1,-1,26,2
3:00:00,6,0,1,20,0,1,-1,27,1
3:00:00,6,0,1,20,0,1,-1,28,3
3:00:00,6,0,1,20,0,1,-1,29,4
3:00:00,6,0,1,20,0,1,-1,30,4
3:00:00,6,0,1,20,0,1,-1,31,4
3:00:00,6,0,1,20,0,1,-1,32,1
3:00:00,6,0,1,20,0,1,-1,33,5
3:00:00,6,0,1,20,0,1,-1,34,30
3:00:00,6,0,1,20,0,1,-1,35,1
3:00:00,6,0,1,20,0,1,-1,36,4
3:00:00,6,0,1,20,0,1,-1,37,0
3:00:00,6,0,1,20,0,1,-1,38,1
3:00:00,6,0,1,20,0,1,-1,39,0
3:00:00,6,0,1,20,0,1,-1,40,1
3:00:00,6,0,1,20,0,1,-1,41,0
3:00:00,6,0,1,20,0,1,-1,42,0
3:00:00,6,0,1,20,0,1,-1,43,4
3:00:00,6,0,1,20,0,1,-1,44,0
3:00:00,6,0,1,20,0,1,-1,45,3
3:00:00,6,0,1,20,0,1,-1,46,0
3:00:00,6,0,1,20,0,1,-1,47,2
3:00:00,6,0,1,20,0,1,-1,48,0
3:00:00,6,0,1,20,0,1,0,-1,9
3:00:00,6,0,1,20,0,1,0,0,0
3:00:00,6,0,1,20,0,1,0,1,0
3:00:00,6,0,1,20,0,1,0,2,0
3:00:00,6,0,1,20,0,1,0,3,0
3:00:00,6,0,1,20,0,1,0,4,0
3:00:00,6,0,1,20,0,1,0,5,0
3:00:00,6,0,1,20,0,1,0,6,2
3:00:00,6,0,1,20,0,1,0,7,0
3:00:00,6,0,1,20,0,1,0,8,1
3:00:00,6,0,1,20,0,1,0,9,0
3:00:00,6,0,1,20,0,1,0,10,0
3:00:00,6,0,1,20,0,1,0,11,0
3:00:00,6,0,1,20,0,1,0,12,0
3:00:00,6,0,1,20,0,1,0,13,0
3:00:00,6,0,1,20,0,1,0,14,0
3:00:00,6,0,1,20,0,1,0,15,0
3:00:00,6,0,1,20,0,1,0,16,2
3:00:00,6,0,1,20,0,1,0,17,0
3:00:00,6,0,1,20,0,1,0,18,0
3:00:00,6,0,1,20,0,1,0,19,0
3:00:00,6,0,1,20,0,1,0,20,0
3:00:00,6,0,1,20,0,1,0,21,0
3:00:00,6,0,1,20,0,1,0,22,0
3:00:00,6,0,1,20,0,1,0,23,0
3:00:00,6,0,1,20,0,1,0,24,0
3:00:00,6,0,1,20,0,1,0,25,1
3:00:00,6,0,1,20,0,1,0,26,1
3:00:00,6,0,1,20,0,1,0,27,0
3:00:00,6,0,1,20,0,1,0,28,0
3:00:00,6,0,1,20,0,1,0,29,0
3:00:00,6,0,1,20,0,1,0,30,0
3:00:00,6,0,1,20,0,1,0,31,0
3:00:00,6,0,1,20,0,1,0,32,0
3:00:00,6,0,1,20,0,1,0,33,0
3:00:00,6,0,1,20,0,1,0,34,0
3:00:00,6,0,1,20,0,1,0,35,0
3:00:00,6,0,1,20,0,1,0,36,0
3:00:00,6,0,1,20,0,1,0,37,0
3:00:00,6,0,1,20,0,1,0,38,0
3:00:00,6,0,1,20,0,1,0,39,0
3:00:00,6,0,1,20,0,1,0,40,0
3:00:00,6,0,1,20,0,1,0,41,0
3:00:00,6,0,1,20,0,1,0,42,0
3:00:00,6,0,1,20,0,1,0,43,0
3:00:00,6,0,1,20,0,1,0,44,1
3:00:00,6,0,1,20,0,1,0,45,0
3:00:00,6,0,1,20,0,1,0,46,0
3:00:00,6,0,1,20,0,1,0,47,0
3:00:00,6,0,1,20,0,1,0,48,0
3:00:00,6,0,1,20,0,1,1,-1,138
3:00:00,6,0,1,20,0,1,1,0,0
3:00:00,6,0,1,20,0,1,1,1,1
3:00:00,6,0,1,20,0,1,1,2,0
3:00:00,6,0,1,20,0,1,1,3,2
3:00:00,6,0,1,20,0,1,1,4,4
3:00:00,6,0,1,20,0,1,1,5,0
3:00:00,6,0,1,20,0,1,1,6,5
3:00:00,6,0,1,20,0,1,1,7,4
3:00:00,6,0,1,20,0,1,1,8,39
3:00:00,6,0,1,20,0,1,1,9,3
3:00:00,6,0,1,20,0,1,1,10,6
3:00:00,6,0,1,20,0,1,1,11,2
3:00:00,6,0,1,20,0,1,1,12,1
3:00:00,6,0,1,20,0,1,1,13,0
3:00:00,6,0,1,20,0,1,1,14,0
3:00:00,6,0,1,20,0,1,1,15,0
3:00:00,6,0,1,20,0,1,1,16,0
3:00:00,6,0,1,20,0,1,1,17,1
3:00:00,6,0,1,20,0,1,1,18,1
3:00:00,6,0,1,20,0,1,1,19,3
3:00:00,6,0,1,20,0,1,1,20,0
3:00:00,6,0,1,20,0,1,1,21,1
3:00:00,6,0,1,20,0,1,1,22,1
3:00:00,6,0,1,20,0,1,1,23,3
3:00:00,6,0,1,20,0,1,1,24,0
3:00:00,6,0,1,20,0,1,1,25,1
3:00:00,6,0,1,20,0,1,1,26,2
3:00:00,6,0,1,20,0,1,1,27,1
3:00:00,6,0,1,20,0,1,1,28,2
3:00:00,6,0,1,20,0,1,1,29,0
3:00:00,6,0,1,20,0,1,1,30,1
3:00:00,6,0,1,20,0,1,1,31,0
3:00:00,6,0,1,20,0,1,1,32,1
3:00:00,6,0,1,20,0,1,1,33,0
3:00:00,6,0,1,20,0,1,1,34,4
3:00:00,6,0,1,20,0,1,1,35,0
3:00:00,6,0,1,20,0,1,1,36,0
3:00:00,6,0,1,20,0,1,1,37,1
3:00:00,6,0,1,20,0,1,1,38,0
3:00:00,6,0,1,20,0,1,1,39,1
3:00:00,6,0,1,20,0,1,1,40,0
3:00:00,6,0,1,20,0,1,1,41,0
3:00:00,6,0,1,20,0,1,1,42,0
3:00:00,6,0,1,20,0,1,1,43,3
3:00:00,6,0,1,20,0,1,1,44,0
3:00:00,6,0,1,20,0,1,1,45,0
3:00:00,6,0,1,20,0,1,1,46,0
3:00:00,6,0,1,20,0,1,1,47,0
3:00:00,6,0,1,20,0,1,1,48,0
3:00:00,6,0,1,20,0,1,2,-1,50
3:00:00,6,0,1,20,0,1,2,0,0
3:00:00,6,0,1,20,0,1,2,1,0
3:00:00,6,0,1,20,0,1,2,2,14
3:00:00,6,0,1,20,0,1,2,3,0
3:00:00,6,0,1,20,0,1,2,4,75
3:00:00,6,0,1,20,0,1,2,5,2
3:00:00,6,0,1,20,0,1,2,6,0
3:00:00,6,0,1,20,0,1,2,7,0
3:00:00,6,0,1,20,0,1,2,8,1
3:00:00,6,0,1,20,0,1,2,9,23
3:00:00,6,0,1,20,0,1,2,10,0
3:00:00,6,0,1,20,0,1,2,11,0
3:00:00,6,0,1,20,0,1,2,12,0
3:00:00,6,0,1,20,0,1,2,13,0
3:00:00,6,0,1,20,0,1,2,14,8
3:00:00,6,0,1,20,0,1,2,15,0
3:00:00,6,0,1,20,0,1,2,16,0
3:00:00,6,0,1,20,0,1,2,17,0
3:00:00,6,0,1,20,0,1,2,18,0
3:00:00,6,0,1,20,0,1,2,19,0
3:00:00,6,0,1,20,0,1,2,20,0
3:00:00,6,0,1,20,0,1,2,21,0
3:00:00,6,0,1,20,0,1,2,22,0
3:00:00,6,0,1,20,0,1,2,23,0
3:00:00,6,0,1,20,0,1,2,24,0
3:00:00,6,0,1,20,0,1,2,25,0
3:00:00,6,0,1,20,0,1,2,26,1
3:00:00,6,0,1,20,0,1,2,27,3
3:00:00,6,0,1,20,0,1,2,28,0
3:00:00,6,0,1,20,0,1,2,29,0
3:00:00,6,0,1,20,0,1,2,30,0
3:00:00,6,0,1,20,0,1,2,31,0
3:00:00,6,0,1,20,0,1,2,32,0
3:00:00,6,0,1,20,0,1,2,33,0
3:00:00,6,0,1,20,0,1,2,34,2
3:00:00,6,0,1,20,0,1,2,35,0
3:00:00,6,0,1,20,0,1,2,36,0
3:00:00,6,0,1,20,0,1,2,37,0
3:00:00,6,0,1,20,0,1,2,38,0
3:00:00,6,0,1,20,0,1,2,39,3
3:00:00,6,0,1,20,0,1,2,40,0
3:00:00,6,0,1,20,0,1,2,41,0
3:00:00,6,0,1,20,0,1,2,42,0
3:00:00,6,0,1,20,0,1,2,43,0
3:00:00,6,0,1,20,0,1,2,44,0
3:00:00,6,0,1,20,0,1,2,45,0
3:00:00,6,0,1,20,0,1,2,46,0
3:00:00,6,0,1,20,0,1,2,47,0
3:00:00,6,0,1,20,0,1,2,48,0
3:00:00,6,0,1,20,0,1,3,-1,7
3:00:00,6,0,1,20,0,1,3,0,0
3:00:00,6,0,1,20,0,1,3,1,0
3:00:00,6,0,1,20,0,1,3,2,0
3:00:00,6,0,1,20,0,1,3,3,0
3:00:00,6,0,1,20,0,1,3,4,0
3:00:00,6,0,1,20,0,1,3,5,0
3:00:00,6,0,1,20,0,1,3,6,0
3:00:00,6,0,1,20,0,1,3,7,1
3:00:00,6,0,1,20,0,1,3,8,1
3:00:00,6,0,1,20,0,1,3,9,0
3:00:00,6,0,1,20,0,1,3,10,0
3:00:00,6,0,1,20,0,1,3,11,0
3:00:00,6,0,1,20,0,1,3,12,0
3:00:00,6,0,1,20,0,1,3,13,0
3:00:00,6,0,1,20,0,1,3,14,0
3:00:00,6,0,1,20,0,1,3,15,0
3:00:00,6,0,1,20,0,1,3,16,0
3:00:00,6,0,1,20,0,1,3,17,0
3:00:00,6,0,1,20,0,1,3,18,0
3:00:00,6,0,1,20,0,1,3,19,0
3:00:00,6,0,1,20,0,1,3,20,0
3:00:00,6,0,1,20,0,1,3,21,0
3:00:00,6,0,1,20,0,1,3,22,0
3:00:00,6,0,1,20,0,1,3,23,0
3:00:00,6,0,1,20,0,1,3,24,0
3:00:00,6,0,1,20,0,1,3,25,0
3:00:00,6,0,1,20,0,1,3,26,0
3:00:00,6,0,1,20,0,1,3,27,0
3:00:00,6,0,1,20,0,1,3,28,0
3:00:00,6,0,1,20,0,1,3,29,0
3:00:00,6,0,1,20,0,1,3,30,0
3:00:00,6,0,1,20,0,1,3,31,1
3:00:00,6,0,1,20,0,1,3,32,0
3:00:00,6,0,1,20,0,1,3,33,0
3:00:00,6,0,1,20,0,1,3,34,0
3:00:00,6,0,1,20,0,1,3,35,0
3:00:00,6,0,1,20,0,1,3,36,0
3:00:00,6,0,1,20,0,1,3,37,0
3:00:00,6,0,1,20,0,1,3,38,0
3:00:00,6,0,1,20,0,1,3,39,0
3:00:00,6,0,1,20,0,1,3,40,0
3:00:00,6,0,1,20,0,1,3,41,0
3:00:00,6,0,1,20,0,1,3,42,0
3:00:00,6,0,1,20,0,1,3,43,0
3:00:00,6,0,1,20,0,1,3,44,0
3:00:00,6,0,1,20,0,1,3,45,0
3:00:00,6,0,1,20,0,1,3,46,0
3:00:00,6,0,1,20,0,1,3,47,0
3:00:00,6,0,1,20,0,1,3,48,0
3:00:00,6,0,1,20,0,1,4,-1,11
3:00:00,6,0,1,20,0,1,4,0,0
3:00:00,6,0,1,20,0,1,4,1,0
3:00:00,6,0,1,20,0,1,4,2,0
3:00:00,6,0,1,20,0,1,4,3,0
3:00:00,6,0,1,20,0,1,4,4,0
3:00:00,6,0,1,20,0,1,4,5,0
3:00:00,6,0,1,20,0,1,4,6,3
3:00:00,6,0,1,20,0,1,4,7,0
3:00:00,6,0,1,20,0,1,4,8,0
3:00:00,6,0,1,20,0,1,4,9,0
3:00:00,6,0,1,20,0,1,4,10,0
3:00:00,6,0,1,20,0,1,4,11,0
3:00:00,6,0,1,20,0,1,4,12,0
3:00:00,6,0,1,20,0,1,4,13,0
3:00:00,6,0,1,20,0,1,4,14,0
3:00:00,6,0,1,20,0,1,4,15,0
3:00:00,6,0,1,20,0,1,4,16,0
3:00:00,6,0,1,20,0,1,4,17,1
3:00:00,6,0,1,20,0,1,4,18,0
3:00:00,6,0,1,20,0,1,4,19,0
3:00:00,6,0,1,20,0,1,4,20,0
3:00:00,6,0,1,20,0,1,4,21,0
3:00:00,6,0,1,20,0,1,4,22,0
3:00:00,6,0,1,20,0,1,4,23,0
3:00:00,6,0,1,20,0,1,4,24,0
3:00:00,6,0,1,20,0,1,4,25,1
3:00:00,6,0,1,20,0,1,4,26,0
3:00:00,6,0,1,20,0,1,4,27,0
